1458
dsp_l:  34
prop	clks	bids	imps	budget	spend	algo	para	revenue	roi	campaign
16	479	614638	80915	2826028	2412613	lin	120	39046103.793	16.1841554335	1458
16	482	614638	89408	2826028	2804895	lin	130	38913479.727	13.8734176242	1458
16	367	461968	82882	2826028	2826031	lin	140	28938796.5909	10.2401099888	1458
16	294	365929	77596	2826028	2826029	lin	150	22620478.5306	8.00441844833	1458
16	261	307033	73870	2826028	2826088	lin	160	19764222.2567	6.99366467472	1458
16	239	263610	70582	2826028	2826045	lin	170	17860107.0742	6.31998056393	1458
16	209	232254	68633	2826028	2826089	lin	180	15263573.7343	5.40125874865	1458
16	194	208358	65620	2826028	2826040	lin	190	13965193.0644	4.94164693257	1458
16	179	191279	63387	2826028	2826193	lin	200	12666951.3945	4.48233435946	1458
16	169	179420	61597	2826028	2826081	lin	210	11801385.9478	4.17598726539	1458
16	161	169496	60032	2826028	2826051	lin	220	11108993.7905	3.93102071795	1458
16	153	160806	59007	2826028	2826038	lin	230	10416569.6333	3.68599608039	1458
16	151	153678	58097	2826028	2826102	lin	240	10243587.3439	3.62494252866	1458
16	146	146289	57412	2826028	2826268	lin	250	9810658.12062	3.47153606426	1458
16	140	139407	56724	2826028	2826114	lin	260	9291371.25265	3.28781830873	1458
16	130	132653	55950	2826028	2826063	lin	270	8425974.80603	2.98172873761	1458
16	125	128033	55613	2826028	2826040	lin	280	7993099.58272	2.82843358916	1458
16	125	123809	54949	2826028	2826102	lin	290	7993098.58272	2.82843223443	1458
16	121	120645	54629	2826028	2826091	lin	300	7646921.00407	2.70596567881	1458
16	116	117301	54196	2826028	2826032	lin	310	7214094.78077	2.55274739837	1458
16	114	114214	53706	2826028	2826169	lin	320	7040992.49144	2.49149683934	1458
16	113	111804	53591	2826028	2826053	lin	330	6954555.84678	2.46101173922	1458
16	112	109676	53611	2826028	2826077	lin	340	6867880.20212	2.43023401216	1458
16	113	107498	53470	2826028	2826066	lin	350	6954536.84678	2.46098846913	1458
16	109	104842	52878	2826028	2826076	lin	360	6608219.26813	2.33834920011	1458
16	105	102845	52785	2826028	2826061	lin	370	6262023.68949	2.21585804177	1458
16	101	100940	52548	2826028	2826075	lin	380	5915823.11084	2.09336011005	1458
16	96	98798	52343	2826028	2826093	lin	390	5483030.88753	1.94019329904	1458
16	95	96493	51966	2826028	2826051	lin	400	5396494.24287	1.9095827586	1458
16	86	86903	50652	2826028	2826050	lin	450	4617547.44091	1.63396324139	1458
16	79	80529	49478	2826028	2826032	lin	500	4011680.92828	1.41957259691	1458
16	73	75531	48664	2826028	2826095	lin	550	3492328.06031	1.23577831693	1458
16	71	71482	47866	2826028	2826049	lin	600	3319223.77099	1.17452488593	1458
16	65	68553	47487	2826028	2826030	lin	650	2799902.90302	0.990758697311	1458
16	64	66111	47056	2826028	2826050	lin	700	2713518.25835	0.960248172446	1458
16	60	63480	46409	2826028	2826044	lin	750	2367152.67971	0.837631866212	1458
16	473	614638	38858	2826028	816763	mcpc	1	40122637.925	49.1239661016	1458
16	0	614638	2	2826028	2	const	2	-2.0	-1.0	1458
16	0	614638	4	2826028	7	const	4	-7.0	-1.0	1458
16	3	614638	11130	2826028	52394	const	6	207263.933985	3.9558715499	1458
16	3	614638	15785	2826028	82965	const	8	176692.933985	2.12972860827	1458
16	5	614638	20922	2826028	126505	const	10	306258.223309	2.42091793454	1458
